"@timestamp","header.status","header.alternativeIdentifier","header.actionId"
"Feb 2, 2023 @ 13:01:43.101",SUCCESS,QR4NA912173008BRIG3,124440367-ANALYZER_12044
"Feb 2, 2023 @ 13:01:42.885",SUCCESS,QR4TE650904535BRIG3,124440404-ANALYZER_12045
"Feb 2, 2023 @ 13:01:42.552",SUCCESS,QR4TE645772757BRIG3,124440376-ANALYZER_12045
"Feb 2, 2023 @ 13:01:42.552",SUCCESS,QR4OV265897830BRIG3,124440263-ANALYZER_12044
"Feb 2, 2023 @ 13:01:42.544",SUCCESS,QR4QP036471783BRIG3,124440355-ANALYZER_12044
"Feb 2, 2023 @ 13:01:42.539",SUCCESS,QR4QM992307868BRIG3,124440371-ANALYZER_12044
"Feb 2, 2023 @ 13:01:42.110",SUCCESS,QR4QC225942884BRIG3,124440365-ANALYZER_12044
"Feb 2, 2023 @ 13:01:42.110",SUCCESS,QR4NA925711598BRIG3,124440377-ANALYZER_12047
"Feb 2, 2023 @ 13:01:41.884",SUCCESS,QR4OX098014939BRIG3,124440347-ANALYZER_12044
"Feb 2, 2023 @ 13:01:41.622",SUCCESS,QR4QP060931896BRIG3,124440369-ANALYZER_12047
"Feb 2, 2023 @ 13:01:41.539",SUCCESS,QR4NA900117088BRIG3,124440333-ANALYZER_12044
"Feb 2, 2023 @ 13:01:40.962",SUCCESS,QR4NA900117088BRIG3,124440344-ANALYZER_12045
"Feb 2, 2023 @ 13:01:40.961",SUCCESS,QR4OV367318068BRIG3,124440205-ANALYZER_12044
"Feb 2, 2023 @ 13:01:40.883",SUCCESS,QR4QC185583568BRIG3,124440373-ANALYZER_12045
"Feb 2, 2023 @ 13:01:40.143",SUCCESS,QR4QP018223710BRIG3,124440345-ANALYZER_12044
"Feb 2, 2023 @ 13:01:40.109",SUCCESS,QR4DV312668529BRIG3,124440213-ANALYZER_12044
"Feb 2, 2023 @ 13:01:40.102",SUCCESS,QR4QP008583713BRIG3,124440348-ANALYZER_12044
"Feb 2, 2023 @ 13:01:39.883",SUCCESS,QR4QC536703526BRIG3,124440336-ANALYZER_12045
"Feb 2, 2023 @ 13:01:39.540",SUCCESS,QR4TE583235535BRIG3,124440357-ANALYZER_12045
"Feb 2, 2023 @ 13:01:39.110",SUCCESS,QR4QK702487430BRIG3,124440314-ANALYZER_12044
"Feb 2, 2023 @ 13:01:38.956",SUCCESS,QR4OX361660901BRIG3,124440349-ANALYZER_12045
"Feb 2, 2023 @ 13:01:38.881",SUCCESS,QR4QC321299019BRIG3,124440270-ANALYZER_12045
"Feb 2, 2023 @ 13:01:38.755",SUCCESS,QR4OZ394779475BRIG3,124440338-ANALYZER_12044
"Feb 2, 2023 @ 13:01:37.946",SUCCESS,QR4TE689904575BRIG3,124440323-ANALYZER_12044
"Feb 2, 2023 @ 13:01:37.892",SUCCESS,QR4OV360022837BRIG3,124440327-ANALYZER_12045
"Feb 2, 2023 @ 13:01:37.539",SUCCESS,QR4OV285673005BRIG3,124440260-ANALYZER_12044
"Feb 2, 2023 @ 13:01:37.472",SUCCESS,QR4TE646798296BRIG3,124440261-ANALYZER_12045
"Feb 2, 2023 @ 13:01:36.744",SUCCESS,QR4ON731897352BRIG3,124440293-ANALYZER_12044
"Feb 2, 2023 @ 13:01:36.143",SUCCESS,QR4TE646810403BRIG3,124440296-ANALYZER_12045
"Feb 2, 2023 @ 13:01:36.110",SUCCESS,QR4OV265897826BRIG3,124440272-ANALYZER_12044
"Feb 2, 2023 @ 13:01:35.957",SUCCESS,QR4OV265897812BRIG3,124440281-ANALYZER_12044
"Feb 2, 2023 @ 13:01:35.890",SUCCESS,QR4TE580188924BRIG3,124440303-ANALYZER_12044
"Feb 2, 2023 @ 13:01:35.882",SUCCESS,QR4QM987400940BRIG3,124440289-ANALYZER_12044
"Feb 2, 2023 @ 13:01:35.110",SUCCESS,QR4TE058762235BRIG3,124440253-ANALYZER_12044
"Feb 2, 2023 @ 13:01:34.883",SUCCESS,QR4QP026241159BRIG3,124440283-ANALYZER_12044
"Feb 2, 2023 @ 13:01:34.881",SUCCESS,QR4NA914260963BRIG3,124440250-ANALYZER_12044
"Feb 2, 2023 @ 13:01:34.749",SUCCESS,QR4OV283062111BRIG3,124440280-ANALYZER_12045
"Feb 2, 2023 @ 13:01:34.551",SUCCESS,QR4ON731897335BRIG3,124440230-ANALYZER_12044
"Feb 2, 2023 @ 13:01:34.540",SUCCESS,QR4NA913068805BRIG3,124440273-ANALYZER_12045
"Feb 2, 2023 @ 13:01:34.472",SUCCESS,QR4OT060757225BRIG3,124440242-ANALYZER_12045
"Feb 2, 2023 @ 13:01:34.142",SUCCESS,QR4QP010063190BRIG3,124440282-ANALYZER_12045
"Feb 2, 2023 @ 13:01:34.111",SUCCESS,QR4QM990945301BRIG3,124440227-ANALYZER_12044
"Feb 2, 2023 @ 13:01:33.883",SUCCESS,QR4QP039025140BRIG3,124440254-ANALYZER_12044
"Feb 2, 2023 @ 13:01:33.882",SUCCESS,QR4QM948759735BRIG3,124440268-ANALYZER_12045
"Feb 2, 2023 @ 13:01:33.748",SUCCESS,QR4QK702487443BRIG3,124440236-ANALYZER_12044
"Feb 2, 2023 @ 13:01:33.539",SUCCESS,QR4QM997487676BRIG3,124440239-ANALYZER_12045
"Feb 2, 2023 @ 13:01:33.143",SUCCESS,QR4TE312426037BRIG3,124440228-ANALYZER_12045
"Feb 2, 2023 @ 13:01:33.142",SUCCESS,QR4QB199193430BRIG3,124440245-ANALYZER_12045
"Feb 2, 2023 @ 13:01:32.946",SUCCESS,QR4TE683709508BRIG3,124440251-ANALYZER_12044
"Feb 2, 2023 @ 13:01:31.956",SUCCESS,QR4TE580188969BRIG3,124440198-ANALYZER_12044
"Feb 2, 2023 @ 13:01:31.883",SUCCESS,QR4NA919634089BRIG3,124440212-ANALYZER_12044
"Feb 2, 2023 @ 13:01:31.623",SUCCESS,QR4TE590026890BRIG3,124440204-ANALYZER_12045
"Feb 2, 2023 @ 13:01:31.143",SUCCESS,QR4TE312426037BRIG3,124440206-ANALYZER_12044
"Feb 2, 2023 @ 13:01:30.956",SUCCESS,QR4OU221585895BRIG3,124440221-ANALYZER_12044
"Feb 2, 2023 @ 13:01:30.892",SUCCESS,QR4QM997487676BRIG3,124440232-ANALYZER_12044
"Feb 2, 2023 @ 13:01:30.886",SUCCESS,QR4QP039025140BRIG3,124440254-ANALYZER_13827
"Feb 2, 2023 @ 13:01:30.738",SUCCESS,QR4ON731897349BRIG3,124440179-ANALYZER_12044
"Feb 2, 2023 @ 13:01:30.553",SUCCESS,QR4OV313328075BRIG3,124440222-ANALYZER_12044
"Feb 2, 2023 @ 13:01:30.472",SUCCESS,QR4QC549093868BRIG3,124440217-ANALYZER_12045
"Feb 2, 2023 @ 13:01:30.110",SUCCESS,QR4TE691590439BRIG3,124440110-ANALYZER_12044
"Feb 2, 2023 @ 13:01:29.889",SUCCESS,QR4QP060627628BRIG3,124440241-ANALYZER_12045
"Feb 2, 2023 @ 13:01:29.889",SUCCESS,QR4NL349215566BRIG3,124440202-ANALYZER_12045
"Feb 2, 2023 @ 13:01:29.881",SUCCESS,QR4TE590063226BRIG3,124440183-ANALYZER_12045
"Feb 2, 2023 @ 13:01:29.881",SUCCESS,QR4TE565704064BRIG3,124440193-ANALYZER_12044
"Feb 2, 2023 @ 13:01:29.540",SUCCESS,QR4NA919634089BRIG3,124440226-ANALYZER_12045
"Feb 2, 2023 @ 13:01:29.472",SUCCESS,QR4QM817672991BRIG3,124440196-ANALYZER_12044
"Feb 2, 2023 @ 13:01:28.958",SUCCESS,QR4TE071589157BRIG3,124440020-ANALYZER_12044
"Feb 2, 2023 @ 13:01:28.885",SUCCESS,QR4QC287339492BRIG3,124440171-ANALYZER_12044
"Feb 2, 2023 @ 13:01:27.883",SUCCESS,QR4NL351067628BRIG3,124439469-ANALYZER_12045
"Feb 2, 2023 @ 13:01:27.472",SUCCESS,QR4OU921894445BRIG3,124440169-ANALYZER_12045
"Feb 2, 2023 @ 13:01:27.100",SUCCESS,QR4NA920388371BRIG3,124440159-ANALYZER_12045
"Feb 2, 2023 @ 13:01:26.886",SUCCESS,QR4TE381266517BRIG3,124440156-ANALYZER_12044
"Feb 2, 2023 @ 13:01:26.882",SUCCESS,QR4QM972564111BRIG3,124440153-ANALYZER_12045
"Feb 2, 2023 @ 13:01:25.945",SUCCESS,QR4QM945525325BRIG3,124440157-ANALYZER_12045
"Feb 2, 2023 @ 13:01:24.882",SUCCESS,QR4QP026609227BRIG3,124440140-ANALYZER_12045
"Feb 2, 2023 @ 13:01:24.825",SUCCESS,QR4OQ818957862BRIG3,124440143-ANALYZER_12044
"Feb 2, 2023 @ 13:01:24.742",SUCCESS,QR4NA876835832BRIG3,124440131-ANALYZER_12044
"Feb 2, 2023 @ 13:01:24.142",SUCCESS,QR4TE687393809BRIG3,124440111-ANALYZER_12044
"Feb 2, 2023 @ 13:01:22.958",SUCCESS,QR4TE687393809BRIG3,124440120-ANALYZER_12045
"Feb 2, 2023 @ 13:01:22.957",SUCCESS,QR4QP023975283BRIG3,124440118-ANALYZER_12045
"Feb 2, 2023 @ 13:01:22.552",SUCCESS,QR4TE692190446BRIG3,124440109-ANALYZER_12045
"Feb 2, 2023 @ 13:01:21.881",SUCCESS,QR4TE669013067BRIG3,124440096-ANALYZER_12047
"Feb 2, 2023 @ 13:01:21.100",SUCCESS,QR4QP037551837BRIG3,124440079-ANALYZER_12044
"Feb 2, 2023 @ 13:01:20.888",SUCCESS,QR4QM991500785BRIG3,124440094-ANALYZER_12045
"Feb 2, 2023 @ 13:01:20.551",SUCCESS,QR4QM987533756BRIG3,124440051-ANALYZER_12044
"Feb 2, 2023 @ 13:01:19.957",SUCCESS,QR4TE610115622BRIG3,124439895-ANALYZER_12044
"Feb 2, 2023 @ 13:01:19.623",SUCCESS,QR4TE069285347BRIG3,124440053-ANALYZER_12045
"Feb 2, 2023 @ 13:01:19.552",SUCCESS,QR4QP037551837BRIG3,124440086-ANALYZER_12045
"Feb 2, 2023 @ 13:01:19.552",SUCCESS,QR4TE371657500BRIG3,124440046-ANALYZER_12044
"Feb 2, 2023 @ 13:01:18.958",SUCCESS,QR4TE615904967BRIG3,124440055-ANALYZER_12045
"Feb 2, 2023 @ 13:01:18.883",SUCCESS,QR4TE691705542BRIG3,124440012-ANALYZER_12044
"Feb 2, 2023 @ 13:01:18.472",SUCCESS,QR4OU427462546BRIG3,124440069-ANALYZER_12045
"Feb 2, 2023 @ 13:01:18.101",SUCCESS,QR4TE069285347BRIG3,124440042-ANALYZER_12044
"Feb 2, 2023 @ 13:01:17.958",SUCCESS,QR4TE408300165BRIG3,124440027-ANALYZER_12044
"Feb 2, 2023 @ 13:01:15.738",SUCCESS,QR4QM787810241BRIG3,124439833-ANALYZER_12044
"Feb 2, 2023 @ 13:01:15.143",SUCCESS,QR4TE380992566BRIG3,124440009-ANALYZER_12045
"Feb 2, 2023 @ 13:01:15.110",SUCCESS,QR4QP045734647BRIG3,124439896-ANALYZER_12045
"Feb 2, 2023 @ 13:01:14.539",SUCCESS,QR4QM641047352BRIG3,124439987-ANALYZER_12047
"Feb 2, 2023 @ 13:01:13.539",SUCCESS,QR4QP031753270BRIG3,124439979-ANALYZER_12045
"Feb 2, 2023 @ 13:01:12.824",SUCCESS,QR4QM917610779BRIG3,124439964-ANALYZER_12044
"Feb 2, 2023 @ 13:01:12.143",SUCCESS,QR4NA916605976BRIG3,124439891-ANALYZER_12045
"Feb 2, 2023 @ 13:01:11.882",SUCCESS,QR4QE784589747BRIG3,124439953-ANALYZER_12045
"Feb 2, 2023 @ 13:01:11.825",SUCCESS,QR4QP029018011BRIG3,124439967-ANALYZER_12045
"Feb 2, 2023 @ 13:01:10.110",SUCCESS,QR4TE432790181BRIG3,124439941-ANALYZER_14655
"Feb 2, 2023 @ 13:01:09.143",SUCCESS,QR4QM977969277BRIG3,124439917-ANALYZER_12045
"Feb 2, 2023 @ 13:01:09.143",SUCCESS,QR4QP045409767BRIG3,124439920-ANALYZER_12045
"Feb 2, 2023 @ 13:01:08.746",SUCCESS,QR4TE482126385BRIG3,124439959-ANALYZER_14655
"Feb 2, 2023 @ 13:01:08.111",SUCCESS,QR4TE538958722BRIG3,124439949-ANALYZER_14655
"Feb 2, 2023 @ 13:01:08.111",SUCCESS,QR4QC486877694BRIG3,124439772-ANALYZER_12045
"Feb 2, 2023 @ 13:01:08.101",SUCCESS,QR4QM977969277BRIG3,124439906-ANALYZER_12044
"Feb 2, 2023 @ 13:01:07.473",SUCCESS,QR4TE598239122BRIG3,124439954-ANALYZER_14655
"Feb 2, 2023 @ 13:01:07.144",SUCCESS,QR4QM816953117BRIG3,124439899-ANALYZER_12045
"Feb 2, 2023 @ 13:01:07.101",SUCCESS,QR4TE656895350BRIG3,124439927-ANALYZER_14655
"Feb 2, 2023 @ 13:01:06.959",SUCCESS,QR4OV390583671BRIG3,124439971-ANALYZER_14655
"Feb 2, 2023 @ 13:01:05.885",SUCCESS,QR4TE645846769BRIG3,124439933-ANALYZER_14655
"Feb 2, 2023 @ 13:01:05.473",SUCCESS,QR4OV220097176BRIG3,124439921-ANALYZER_14655
"Feb 2, 2023 @ 13:01:04.540",SUCCESS,QR4QM997036478BRIG3,124439850-ANALYZER_12045
"Feb 2, 2023 @ 13:01:03.957",SUCCESS,QR4TE575336948BRIG3,124439831-ANALYZER_12044
"Feb 2, 2023 @ 13:01:03.539",SUCCESS,QR4QP010084901BRIG3,124439845-ANALYZER_12045
"Feb 2, 2023 @ 13:01:03.472",SUCCESS,QR4TE702325613BRIG3,124439915-ANALYZER_14655
"Feb 2, 2023 @ 13:01:02.473",SUCCESS,QR4NA875394524BRIG3,124439686-ANALYZER_12045
"Feb 2, 2023 @ 13:01:02.472",SUCCESS,QR4OV033937302BRIG3,124439779-ANALYZER_12044
"Feb 2, 2023 @ 13:01:02.110",SUCCESS,QR4QP029459359BRIG3,124439802-ANALYZER_12044
"Feb 2, 2023 @ 13:01:01.890",SUCCESS,QR4TE646805955BRIG3,124439768-ANALYZER_12045
"Feb 2, 2023 @ 13:01:01.553",SUCCESS,QR4QP031485247BRIG3,124439791-ANALYZER_12045
"Feb 2, 2023 @ 13:01:01.100",SUCCESS,QR4OV025846485BRIG3,124439777-ANALYZER_12044
"Feb 2, 2023 @ 13:01:00.957",SUCCESS,QR4TE575337461BRIG3,124439809-ANALYZER_12045
"Feb 2, 2023 @ 13:01:00.473",SUCCESS,QR4QC576016738BRIG3,124439803-ANALYZER_12045
"Feb 2, 2023 @ 13:00:59.958",SUCCESS,QR4OV033937302BRIG3,124439788-ANALYZER_12045
"Feb 2, 2023 @ 13:00:59.110",SUCCESS,QR4QM943360306BRIG3,124439723-ANALYZER_12044
"Feb 2, 2023 @ 13:00:57.883",SUCCESS,QR4NA916749140BRIG3,124439726-ANALYZER_12044
"Feb 2, 2023 @ 13:00:57.473",SUCCESS,QR4OZ619372416BRIG3,124439710-ANALYZER_13176
"Feb 2, 2023 @ 13:00:56.959",SUCCESS,QR4OV298799472BRIG3,124439695-ANALYZER_12044
"Feb 2, 2023 @ 13:00:55.539",SUCCESS,QR4OV355161544BRIG3,124439701-ANALYZER_12044
"Feb 2, 2023 @ 13:00:54.958",SUCCESS,QR4QM981334730BRIG3,124439698-ANALYZER_12044
"Feb 2, 2023 @ 13:00:54.580",SUCCESS,QR4QM940889173BRIG3,124439690-ANALYZER_12045
"Feb 2, 2023 @ 13:00:54.541",SUCCESS,QR4QP039793782BRIG3,124439713-ANALYZER_12045
"Feb 2, 2023 @ 13:00:54.142",SUCCESS,QR4QM997193204BRIG3,124439685-ANALYZER_12045
"Feb 2, 2023 @ 13:00:54.110",SUCCESS,QR4OZ619372416BRIG3,124439710-ANALYZER_13177
"Feb 2, 2023 @ 13:00:53.958",SUCCESS,QR4QM943072295BRIG3,124439700-ANALYZER_12044
"Feb 2, 2023 @ 13:00:53.886",SUCCESS,QR4QM940889173BRIG3,124439679-ANALYZER_12044
"Feb 2, 2023 @ 13:00:53.886",SUCCESS,QR4OV298799472BRIG3,124439706-ANALYZER_12045
"Feb 2, 2023 @ 13:00:53.552",SUCCESS,QR4NA888294533BRIG3,124439616-ANALYZER_12045
"Feb 2, 2023 @ 13:00:52.882",SUCCESS,QR4QM945509362BRIG3,124439651-ANALYZER_12044
"Feb 2, 2023 @ 13:00:52.100",SUCCESS,QR4QM999124405BRIG3,124439646-ANALYZER_12044
"Feb 2, 2023 @ 13:00:51.958",SUCCESS,QR4NA905655968BRIG3,124439676-ANALYZER_12045
"Feb 2, 2023 @ 13:00:51.957",SUCCESS,QR4QM985067433BRIG3,124439668-ANALYZER_12045
"Feb 2, 2023 @ 13:00:51.884",SUCCESS,QR4QD096942555BRIG3,124439675-ANALYZER_12045
"Feb 2, 2023 @ 13:00:51.541",SUCCESS,QR4QM999124405BRIG3,124439652-ANALYZER_12047
"Feb 2, 2023 @ 13:00:50.959",SUCCESS,QR4TE546859593BRIG3,124439636-ANALYZER_12044
"Feb 2, 2023 @ 13:00:50.888",SUCCESS,QR4TE578165709BRIG3,124439644-ANALYZER_12045
"Feb 2, 2023 @ 13:00:50.881",SUCCESS,QR4TE565138038BRIG3,124439643-ANALYZER_12045
"Feb 2, 2023 @ 13:00:50.737",SUCCESS,QR4TE546859559BRIG3,124439641-ANALYZER_12044
"Feb 2, 2023 @ 13:00:50.556",SUCCESS,QR4OV269543378BRIG3,124439635-ANALYZER_12044
"Feb 2, 2023 @ 13:00:49.956",SUCCESS,QR4QP032569120BRIG3,124439591-ANALYZER_12044
"Feb 2, 2023 @ 13:00:49.883",SUCCESS,QR4TE674876119BRIG3,124439642-ANALYZER_12045
"Feb 2, 2023 @ 13:00:49.557",SUCCESS,QR4TE590016141BRIG3,124439587-ANALYZER_12045
"Feb 2, 2023 @ 13:00:49.108",SUCCESS,QR4OV284716583BRIG3,124439640-ANALYZER_12044
"Feb 2, 2023 @ 13:00:48.792",SUCCESS,QR4QB260017777BRIG3,124439620-ANALYZER_12044
"Feb 2, 2023 @ 13:00:48.100",SUCCESS,QR4QP048774985BRIG3,124439608-ANALYZER_12044
"Feb 2, 2023 @ 13:00:48.100",SUCCESS,QR4QC455348900BRIG3,124439629-ANALYZER_12045
"Feb 2, 2023 @ 13:00:47.945",SUCCESS,QR4QM979826863BRIG3,124439622-ANALYZER_12044
"Feb 2, 2023 @ 13:00:47.472",SUCCESS,QR4OZ213362247BRIG3,124439612-ANALYZER_12044
"Feb 2, 2023 @ 13:00:46.959",SUCCESS,QR4OV356637542BRIG3,124439630-ANALYZER_12045
"Feb 2, 2023 @ 13:00:46.957",SUCCESS,QR4QL895809985BRIG3,124439615-ANALYZER_12045
"Feb 2, 2023 @ 13:00:45.886",SUCCESS,QR4TE657002504BRIG3,124439575-ANALYZER_12045
"Feb 2, 2023 @ 13:00:45.881",SUCCESS,QR4NA914935422BRIG3,124439596-ANALYZER_12047
"Feb 2, 2023 @ 13:00:44.957",SUCCESS,QR4OV364664624BRIG3,124439602-ANALYZER_12044
"Feb 2, 2023 @ 13:00:44.886",SUCCESS,QR4QM752221046BRIG3,124439600-ANALYZER_12044
"Feb 2, 2023 @ 13:00:44.736",SUCCESS,QR4NA917801668BRIG3,124439589-ANALYZER_12044
"Feb 2, 2023 @ 13:00:43.882",SUCCESS,QR4NA878669262BRIG3,124439595-ANALYZER_12044
"Feb 2, 2023 @ 13:00:43.557",SUCCESS,QR4OV344918894BRIG3,124439601-ANALYZER_12044
"Feb 2, 2023 @ 13:00:43.539",SUCCESS,QR4OV411017820BRIG3,124439584-ANALYZER_12044
"Feb 2, 2023 @ 13:00:43.111",SUCCESS,QR4NA917801668BRIG3,124439594-ANALYZER_12045
"Feb 2, 2023 @ 13:00:43.100",SUCCESS,QR4TE130968095BRIG3,124439598-ANALYZER_12045
"Feb 2, 2023 @ 13:00:42.960",SUCCESS,QR4OZ964796578BRIG3,124439581-ANALYZER_12044
"Feb 2, 2023 @ 13:00:42.959",SUCCESS,QR4TE642676748BRIG3,124439571-ANALYZER_12044
"Feb 2, 2023 @ 13:00:42.736",SUCCESS,QR4QM752221046BRIG3,124439604-ANALYZER_12045
"Feb 2, 2023 @ 13:00:42.472",SUCCESS,QR4NA920892730BRIG3,124439585-ANALYZER_12044
"Feb 2, 2023 @ 13:00:41.957",SUCCESS,QR4QI269086369BRIG3,124439537-ANALYZER_12045
"Feb 2, 2023 @ 13:00:41.957",SUCCESS,QR4QP037580192BRIG3,124439588-ANALYZER_12045
"Feb 2, 2023 @ 13:00:41.883",SUCCESS,QR4QC530859940BRIG3,124439577-ANALYZER_12044
"Feb 2, 2023 @ 13:00:41.825",SUCCESS,QR4QP032567835BRIG3,124439573-ANALYZER_12044
"Feb 2, 2023 @ 13:00:40.957",SUCCESS,QR4OV289691999BRIG3,124439576-ANALYZER_12045
"Feb 2, 2023 @ 13:00:40.888",SUCCESS,QR4OX110414565BRIG3,124439561-ANALYZER_12044
"Feb 2, 2023 @ 13:00:39.737",SUCCESS,QR4OZ929033804BRIG3,124439565-ANALYZER_12044
"Feb 2, 2023 @ 13:00:39.473",SUCCESS,QR4QP008450558BRIG3,124439480-ANALYZER_12044
"Feb 2, 2023 @ 13:00:39.473",SUCCESS,QR4QP004725827BRIG3,124439558-ANALYZER_12045
"Feb 2, 2023 @ 13:00:38.956",SUCCESS,QR4TE635323626BRIG3,124439556-ANALYZER_12044
"Feb 2, 2023 @ 13:00:38.473",SUCCESS,QR4TE557257798BRIG3,124439569-ANALYZER_12044
"Feb 2, 2023 @ 13:00:38.100",SUCCESS,QR4QC572904018BRIG3,124439559-ANALYZER_12044
"Feb 2, 2023 @ 13:00:37.958",SUCCESS,QR4OZ924220632BRIG3,124439498-ANALYZER_12044
"Feb 2, 2023 @ 13:00:37.882",SUCCESS,QR4QC451382145BRIG3,124439531-ANALYZER_12045
"Feb 2, 2023 @ 13:00:36.551",SUCCESS,QR4QP036566044BRIG3,124439490-ANALYZER_12045
"Feb 2, 2023 @ 13:00:35.883",SUCCESS,QR4QP007083163BRIG3,124439487-ANALYZER_12045
"Feb 2, 2023 @ 13:00:35.539",SUCCESS,QR4NA925711598BRIG3,124439529-ANALYZER_12044
"Feb 2, 2023 @ 13:00:34.956",SUCCESS,QR4QM812476448BRIG3,124439542-ANALYZER_12044
"Feb 2, 2023 @ 13:00:34.884",SUCCESS,QR4OV355355505BRIG3,124439530-ANALYZER_12044
"Feb 2, 2023 @ 13:00:34.551",SUCCESS,QR4NA910721979BRIG3,124439519-ANALYZER_12044
"Feb 2, 2023 @ 13:00:34.473",SUCCESS,QR4QM887370233BRIG3,124439517-ANALYZER_12044
"Feb 2, 2023 @ 13:00:33.473",SUCCESS,QR4OV283062111BRIG3,124439520-ANALYZER_12044
"Feb 2, 2023 @ 13:00:33.472",SUCCESS,QR4EB079319147BRIG3,124439449-ANALYZER_12047
"Feb 2, 2023 @ 13:00:33.107",SUCCESS,QR4OV228708245BRIG3,124439540-ANALYZER_12044
"Feb 2, 2023 @ 13:00:33.106",SUCCESS,QR4QP004187725BRIG3,124439512-ANALYZER_12044
"Feb 2, 2023 @ 13:00:32.957",SUCCESS,QR4QP032608163BRIG3,124439508-ANALYZER_12045
"Feb 2, 2023 @ 13:00:32.882",SUCCESS,QR4TE646810403BRIG3,124439532-ANALYZER_12044
"Feb 2, 2023 @ 13:00:32.882",SUCCESS,QR4LB563005294HKIG3,124439518-ANALYZER_12044
"Feb 2, 2023 @ 13:00:32.882",SUCCESS,QR4NA912325879BRIG3,124439516-ANALYZER_12044
"Feb 2, 2023 @ 13:00:32.544",SUCCESS,QR4TE409826655BRIG3,124439524-ANALYZER_12044
"Feb 2, 2023 @ 13:00:32.473",SUCCESS,QR4QP046396424BRIG3,124439539-ANALYZER_12045
"Feb 2, 2023 @ 13:00:32.473",SUCCESS,QR4QM653308510BRIG3,124439535-ANALYZER_12045
"Feb 2, 2023 @ 13:00:31.958",SUCCESS,QR4QP060931896BRIG3,124439523-ANALYZER_12044
"Feb 2, 2023 @ 13:00:31.887",SUCCESS,QR4NA882505407BRIG3,124439515-ANALYZER_12044
"Feb 2, 2023 @ 13:00:31.541",SUCCESS,QR4QC442833434BRIG3,124439525-ANALYZER_12044
"Feb 2, 2023 @ 13:00:31.541",SUCCESS,QR4TE689259435BRIG3,124439536-ANALYZER_12045
"Feb 2, 2023 @ 13:00:31.540",SUCCESS,QR4OX152468233BRIG3,124439503-ANALYZER_12044
"Feb 2, 2023 @ 13:00:31.472",SUCCESS,QR4QP046182185BRIG3,124439514-ANALYZER_12044
"Feb 2, 2023 @ 13:00:31.110",SUCCESS,QR4QP008150828BRIG3,124439522-ANALYZER_12045
"Feb 2, 2023 @ 13:00:31.105",SUCCESS,QR4OZ924220632BRIG3,124439505-ANALYZER_12045
"Feb 2, 2023 @ 13:00:31.104",SUCCESS,QR4QL931340233BRIG3,124439467-ANALYZER_12044
"Feb 2, 2023 @ 13:00:30.956",SUCCESS,QR4QC536703526BRIG3,124439500-ANALYZER_12044
"Feb 2, 2023 @ 13:00:30.946",SUCCESS,QR4TE021486614BRIG3,124439510-ANALYZER_12045
"Feb 2, 2023 @ 13:00:30.552",SUCCESS,QR4QM981286994BRIG3,124439507-ANALYZER_12045
"Feb 2, 2023 @ 13:00:30.540",SUCCESS,QR4TE409822265BRIG3,124439509-ANALYZER_12044
"Feb 2, 2023 @ 13:00:30.108",SUCCESS,QR4NA917384539BRIG3,124439513-ANALYZER_12045
"Feb 2, 2023 @ 13:00:29.956",SUCCESS,QR4QP035695816BRIG3,124439511-ANALYZER_12045
"Feb 2, 2023 @ 13:00:29.882",SUCCESS,QR4QM947218464BRIG3,124439460-ANALYZER_12045
"Feb 2, 2023 @ 13:00:29.539",SUCCESS,QR4TE409822279BRIG3,124439495-ANALYZER_12044
"Feb 2, 2023 @ 13:00:29.110",SUCCESS,QR4NA919966470BRIG3,124439491-ANALYZER_12047
"Feb 2, 2023 @ 13:00:28.883",SUCCESS,QR4TE381217326BRIG3,124439492-ANALYZER_12044
"Feb 2, 2023 @ 13:00:28.540",SUCCESS,QR4QH450334665BRIG3,124439496-ANALYZER_12045
"Feb 2, 2023 @ 13:00:27.958",SUCCESS,QR4OV263717685BRIG3,124439456-ANALYZER_12045
"Feb 2, 2023 @ 13:00:27.882",SUCCESS,QR4OL768801701BRIG3,124439478-ANALYZER_12045
"Feb 2, 2023 @ 13:00:27.792",SUCCESS,QR4QC109018766BRIG3,124439502-ANALYZER_12045
"Feb 2, 2023 @ 13:00:27.103",SUCCESS,QR4OV187229534BRIG3,124439484-ANALYZER_12044
"Feb 2, 2023 @ 13:00:26.957",SUCCESS,QR4TE672266605BRIG3,124439489-ANALYZER_12045
"Feb 2, 2023 @ 13:00:26.956",SUCCESS,QR4QM876783945BRIG3,124439486-ANALYZER_12045
"Feb 2, 2023 @ 13:00:26.886",SUCCESS,QR4TE172394061BRIG3,124439471-ANALYZER_12045
"Feb 2, 2023 @ 13:00:26.885",SUCCESS,QR4NL344676053BRIG3,124439413-ANALYZER_12045
"Feb 2, 2023 @ 13:00:26.882",SUCCESS,QR4EB079814684BRIG3,124439476-ANALYZER_12047
"Feb 2, 2023 @ 13:00:26.739",SUCCESS,QR4QM996877953BRIG3,124439479-ANALYZER_12044
"Feb 2, 2023 @ 13:00:26.100",SUCCESS,QR4OV296414421BRIG3,124439412-ANALYZER_12044
"Feb 2, 2023 @ 13:00:25.946",SUCCESS,QR4NA924452971BRIG3,124439410-ANALYZER_12045
"Feb 2, 2023 @ 13:00:25.890",SUCCESS,QR4NL349215566BRIG3,124439420-ANALYZER_12044
